55178738	25.772808764999997
64935999	31.209802066000005
45950581	23.526760968999994
57127910	31.632990054000004
33215757	15.584220299000009
49784498	23.318696679
36382087	16.436539150999977
510091	0.24600081700000942
5897581	2.693164381999992
31287439	14.426371657999994
12979215	6.326823945000001
64685582	31.128155461000006
71146986	33.125469611
37422913	17.558955852999986
74758799	34.786610146999976
18695306	8.738402877999988
5799139	2.5833479579999903
50501303	23.298770662000038
31132971	14.55352631400001
64756429	29.46965794800002
65117388	29.93554151699999
33175320	15.432186694999984
27936654	12.591376962000027
53855264	23.900364903000025
21557694	10.120775154
49471199	22.02321355600003
16696356	7.65118804399998
42676497	19.02986531800002
49571754	22.436469869999996
16958859	8.183328556999982
57303014	26.284755971000095
58059424	27.060537554000007
72333460	33.635717142999965
13115141	6.201401250999993
74014886	33.44160436600009
20111886	9.211404085000026
52705289	23.521091491999982
14985831	7.110738577000006
39975779	18.613145325000005
6272854	2.9232430349999277
56290290	25.37838543700002
29750362	13.864658443000053
58763495	26.748456191999935
6962883	3.2432174400000804
59748052	27.248058286999935
68460207	31.742766148999976
572327	0.2813111809999782
46210251	21.44667563099995
64730493	30.041768986999955
59703281	27.126828805999935
9637373	4.505936884999983
50094720	22.786440223
6279755	2.8500548329999447
1855057	0.8077827179999986
63148281	29.15978958200003
44065437	20.520765812000036
3664214	1.7063341539999328
45006527	20.16859515200008
71008153	33.02038369899992
71609683	32.41241830099989
38529059	17.427572732000044
18694815	8.675680216999808
30306287	13.75340892500003
61749718	28.591473507000046
75111748	34.917431767999915
49139598	22.82305979800003
47263119	23.72905543800016
71370080	37.564202556000055
1038301	0.48751159899984486
5069141	2.59128617500005
2140646	1.0215338880000218
66116962	31.056295942999895
44032200	21.21497367400002
24371056	12.214141301999916
72166920	33.253047614000025
50113727	24.183634091000158
16992170	7.990462556000011
59220425	30.32948353500001
66363536	32.25338546299986
41455050	20.69108297999992
56085141	27.52983389399992
39381835	18.97799923799994
7228066	3.6955959599999915
13755781	6.905281065000054
31024673	15.26236830300013
6953296	3.2993311810000705
56337475	27.671139267999934
42174435	20.37009755300005
59403300	28.929349126000034
47033476	22.91053000199986
3585329	1.9861529340000743
62684883	28.250065119000055
27876527	12.979664493999962
64224472	30.174787316999982
28305183	13.082511090000025
49065977	22.21552397900018
57677220	26.044666545999917
13876572	6.278805861000137
62720637	28.905639112000017
64142923	28.711890519000008
5991119	2.699467274999961
69744257	32.33360179400006
40638685	18.841202652999982
5702857	2.64780678000011
19193598	8.539135391999935
36309356	16.07612049799991
70478102	32.57407304200001
47346185	21.590794512000002
38004038	17.563813561000188
14116810	6.623648820000199
59803896	26.885011090999797
36102144	16.303124882999782
40729387	18.45449484200026
74419140	33.67309010000008
18467940	8.652201469999909
39946654	17.716967716
28252283	13.041244040000038
72840611	33.33424311899989
1518443	0.6979935169997589
63869093	35.17757624500018
68360460	36.08129972500001
32610090	17.865694877999886
23615383	12.253893644000073
70266285	38.166618282999934
11953760	9.192427186999794
1871985	1.7544705149998663
37061995	20.482736595999995
67502293	35.134132362999935
26079269	13.245612620999964
68488606	33.00389524000002
49629748	25.644034124999962
70734531	40.5578529710001
51301593	26.505678424000052
60882957	28.281090235999727
43136029	20.393367726999713
41028422	22.814822557999832
4111602	3.39881528900014
9844344	8.184248087000014
34628722	19.51015214800009
40011836	21.23038760899999
38698078	19.4302750679999
72748520	35.36701894399994
66832092	31.168991630000164
44524626	20.11537614300005
28488505	12.85719169999993
22813895	9.936163987999862
49335762	22.07150898100008
57254865	26.61801500799993
6622	0.006906505999722867
27391784	12.760364738000135
12430800	5.541129100000035
37892041	17.071156668000185
62660328	27.6970536419999
60026345	27.10004587200001
3129746	1.3980520509999224
42081656	19.41718449100017
53518051	30.621540282000296
9838249	6.320491519999905
33486222	18.309687753000162
63866088	30.031161128999884
58317342	28.356391697000163
52386784	25.29639951900026
